frame,BLJ_label,LBLJ_label,SBLJ_label,DDD_skip_label,Bob-omb_clip_label,Cannonless_label,Ship_clip_label,Door_clip_label,Box_TJ_label,BLJ_strat_label,Pillarless_label,Insta_clip_label,Pole_glitch_label,Ground_pound_clipping_label,Ledge_clipping_label,Miscellaneous_wall_clipping_label,Chuckya_clip_label,MIPS_clip_label,Monkey_bug_label
7931.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7932.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7933.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7934.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7935.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7936.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7937.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7938.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7939.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7940.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7941.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7942.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7943.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7944.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7945.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7946.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7947.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7948.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7949.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7950.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7951.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7952.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7953.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7954.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7955.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7956.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7957.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7958.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7959.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7960.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7961.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7962.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7963.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7964.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7965.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7966.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7967.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7968.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7969.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7970.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7971.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7972.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7973.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7974.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7975.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7976.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7977.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7978.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7979.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7980.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7981.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7982.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7983.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7984.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7985.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7986.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7987.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7988.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7989.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7990.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7991.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7992.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7993.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7994.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7995.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7996.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7997.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7998.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7999.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8001.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8002.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8003.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8004.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8005.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8006.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8007.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8008.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8009.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8010.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8011.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8012.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8013.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8014.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8015.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8016.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8017.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8018.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8019.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8020.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8021.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8022.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8023.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8024.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8025.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8026.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8027.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8028.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8029.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8030.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8031.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8032.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8033.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8034.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8036.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8037.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8038.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8039.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8040.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8041.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8042.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8043.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8044.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8045.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8046.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8047.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8048.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8049.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8050.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8051.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8052.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8053.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8054.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8055.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8056.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8057.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8058.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8059.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8060.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8061.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8062.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8063.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8064.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8065.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8066.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8067.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8068.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8069.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8070.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8071.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8072.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8073.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8074.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8075.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8076.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8077.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8078.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8079.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8081.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8082.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8083.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8084.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8085.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8086.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8087.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8088.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8089.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8090.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8091.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8092.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8093.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8094.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8095.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8096.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8097.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8098.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8100.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8101.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8102.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8103.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8104.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8105.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8106.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8107.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8108.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8109.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8110.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8111.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8112.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8113.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8114.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8115.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8116.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8117.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8118.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8119.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8120.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8121.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8122.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8123.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8124.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8125.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8126.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8127.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8128.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8129.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8130.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8131.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8132.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8133.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8134.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8135.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8136.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8137.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8138.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8139.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8140.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8141.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8142.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8143.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8144.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8145.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8146.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8147.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8148.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8149.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8150.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8151.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8152.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8153.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8154.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8155.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8156.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8157.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8158.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8159.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8160.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8161.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8162.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8163.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8164.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8165.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8166.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8167.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8168.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8169.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8170.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8171.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8172.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8173.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8174.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8175.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8176.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8177.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8178.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8179.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8180.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8181.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8182.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8183.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8184.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8185.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8186.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8187.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8188.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8189.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8190.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8191.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8192.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8193.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8194.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8195.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8196.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8197.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8198.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8199.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8200.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8201.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8202.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8203.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8204.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8205.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8206.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8207.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8208.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8209.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8210.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8211.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8213.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8214.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8215.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8216.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8217.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8218.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8219.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8220.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8221.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8222.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8223.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8224.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8225.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8226.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8227.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8228.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8229.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8230.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8231.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8232.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8233.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8234.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8235.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8236.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
